ForestTypeGroup,albedoAgeGroup,rfAlbedo,rfSigma,cumTDEE,cumTDEE_ub,cumTDEE_lb
Oak / hickory,160,2.85529770812531,2.14924516571394,27.3909417859416,37.1824292175314,17.5994543543519
Oak / hickory,170,-4.318139927756,7.55430058460456,4.60293195702356,31.9624257886834,-22.7565618746363
Oak / hickory,180,3.79969624166667,4.40203639222922,21.8874077920946,45.7263607481602,-1.9515451639709
Oak / pine,0,3.79285578772632,0.31361816593257,11.5377006021047,12.4917132786796,10.5836879255299
Oak / pine,10,4.68605094864913,0.60730316868466,17.9685208048715,20.1229883416269,15.8140532681161
Oak / pine,20,5.75584516519362,0.294396937935052,24.2246120955149,25.8906885883979,22.558535602632
Oak / pine,30,6.44616611894914,0.444596748253579,29.4062183670282,31.5143092096412,27.2981275244153
Oak / pine,40,6.08549470832145,0.454208859843139,31.1993800391358,33.5306342866754,28.8681257915962
Oak / pine,50,6.05669571140477,0.33327826105697,32.9556963795969,35.0727835113711,30.8386092478226
Oak / pine,60,6.40505734637242,0.450652367877954,35.6290024721484,38.1103451331472,33.1476598111496
Oak / pine,70,5.61489342454457,0.559547926716084,35.0186499523891,37.9873909939437,32.0499089108344
Oak / pine,80,6.10835748204268,0.677863340317703,37.2497794206569,40.7990960362224,33.7004628050913
Oak / pine,90,5.93732380550307,0.915875854562739,38.0939473412263,42.6392457895952,33.5486488928574
Oak / pine,100,5.12433642539266,1.43824889800821,36.6022733936371,43.1638897821888,30.0406570050855
Oak / pine,110,6.58634570939095,2.00309767615415,41.1799018488492,50.2643459257479,32.0954577719505
Oak / pine,120,1.91177878579507,2.98957253815823,28.7974513974744,41.9644898289141,15.6304129660346
Oak / pine,130,4.9055834,4.94744146403498,34.6199982331883,55.4404818581732,13.7995146082033
Oak / pine,140,8.9963465,2.749502818646,48.4434698690177,65.6308471776073,31.256092560428
Other eastern softwoods,0,-0.795102116666667,8.5830056303099,-2.41866569245413,23.6904601934152,-28.5277915783235
Other eastern softwoods,10,4.848623647704,1.93219545822991,13.9707789281717,28.2524486894547,-0.310890833111245
Other eastern softwoods,20,6.71700553484926,0.943059035096471,24.7344064664802,34.3089046801906,15.1599082527699
Other eastern softwoods,30,7.22087271080065,1.31364724597953,30.9404838706952,40.4132507878378,21.4677169535527
Other eastern softwoods,40,8.85242361435856,1.06671110214604,39.4635565335784,48.1408666267001,30.7862464404568
Other eastern softwoods,50,8.51107299384703,0.97312101376958,42.6986196487755,50.9089141515935,34.4883251459576
Other eastern softwoods,60,8.61716855008868,1.37600972444257,45.8331640948224,55.1288908845265,36.5374373051183
Other eastern softwoods,70,6.40227355033807,2.38229887516228,41.6113259361932,54.3089241004626,28.9137277719238
Other eastern softwoods,80,15.4430034848741,3.19431624911061,69.1311481776865,85.4913364536829,52.77095990169
Other eastern softwoods,90,6.43999505065096,4.53662187717335,51.2990199206834,73.2640336736497,29.3340061677172
Other eastern softwoods,120,6.08240958333333,8.68376084567534,46.6409101065154,89.7995944258187,3.48222578721222
Other hardwoods,0,1.21107126670873,1.94095060453865,3.68402556414446,9.5883119942029,-2.22026086591397
Other hardwoods,10,2.8045302779045,0.915365642314688,9.71707349316972,14.4020496718558,5.03209731448368
Other hardwoods,20,3.483161802719,1.31588146616333,14.0209096033699,20.0086386830102,8.0331805237297
Other hardwoods,30,4.1255676073227,0.847685040687535,18.0228327214926,23.1879018848105,12.8577635581747
Other hardwoods,40,6.29357274924901,1.22414101210352,26.6717671399873,32.9749799298843,20.3685543500903
Other hardwoods,50,4.79389984569746,1.12971311464535,25.7393758320808,32.2382198916096,19.240531772552
Other hardwoods,60,5.17370771702826,1.11857803415849,27.88637343081,34.6100115243107,21.1627353373093
Other hardwoods,70,5.28666963627594,0.798102310182822,29.7181786808644,35.693942033973,23.7424153277557
Other hardwoods,80,5.89300162694663,0.934709756721405,32.9564324071015,39.2445261830127,26.6683386311904
Other hardwoods,90,5.82394952969885,0.851893908760763,34.5422358920744,40.7256998226145,28.3587719615344
Other hardwoods,100,7.18218780477463,1.19667981277793,40.0166461425827,47.29240364133,32.7408886438354
Other hardwoods,110,9.48801335603048,1.03708932650135,49.5341264854029,56.7285496942965,42.3397032765092
Other hardwoods,120,4.67851220656983,2.23578611121235,38.9771937844754,49.9270150543641,28.0273725145868
Other hardwoods,130,1.01992054630793,1.35455888365805,25.940109726385,35.5049787612442,16.3752406915259
Other hardwoods,150,11.4882296666667,2.35576135233893,56.8569065751483,69.9928347576292,43.7209783926675
Other hardwoods,200,5.99151653726733,1.57534139384133,51.4075635549447,64.0512663151248,38.7638607947647
Other western softwoods,0,0.021149636988785,2.82318762218508,0.0643362661479099,8.65234892767486,-8.52367639537904
Other western softwoods,10,0.581248337571797,1.40413664786177,1.7888404793991,8.82447546967592,-5.24679451087772
Other western softwoods,20,1.5898782651756,1.2440642108322,5.41732877649242,12.1599813419828,-1.32532378899795
Other western softwoods,30,2.7390194912611,1.20329550723808,10.223247680698,17.0305191376957,3.41597622370025
Other western softwoods,40,4.43137272823051,1.01139983181806,17.295592951158,23.7486808062288,10.8425050960873
Other western softwoods,50,4.44118558977435,0.932165908472521,20.2258566579026,26.4991379835137,13.9525753322916
Other western softwoods,60,1.677223575007,0.768326804445147,13.7397688986248,19.5672287127154,7.91230908453416
Other western softwoods,70,3.64817831928449,0.640367626035352,18.5322082691352,23.9076920612081,13.1567244770622
Other western softwoods,80,4.12735985209715,0.481148290776974,21.6456459177512,26.4258977477728,16.8653940877296
Other western softwoods,90,3.46723041053024,0.53946925972526,21.2160952645778,25.9844887480141,16.4477017811415
Other western softwoods,100,5.16139603460868,0.640064740166799,26.8761260976158,31.9129266997202,21.8393254955115
Other western softwoods,110,4.12487050568884,0.704173159602409,25.9690591169419,31.2746960448565,20.6634221890273
Other western softwoods,120,4.20955182360392,1.28881454628337,26.7357520884855,33.9240370134157,19.5474671635553
Other western softwoods,130,3.86539601825825,1.08127476966394,26.4130113222309,33.6118249731733,19.2141976712884
Other western softwoods,140,6.54685430058944,1.48350897930097,34.9206174460604,43.5260691209302,26.3151657711906
Other western softwoods,150,2.87450288632677,1.06448090728499,26.8213928513286,34.7204220410379,18.9223636616193
Other western softwoods,160,4.33095544199808,1.32122100812069,29.6136901141469,38.2710176365108,20.9563625917831
Other western softwoods,170,5.65151382001215,1.93906854691382,34.5186320595718,45.3842719707557,23.6529921483879
Other western softwoods,180,7.20956795743882,1.48371457048086,41.1862843740745,51.5182529998407,30.8543157483084
Other western softwoods,190,17.396677434319,2.1869327226792,74.9782647592625,87.5596860840918,62.3968434344332
Other western softwoods,200,4.96036506426917,0.56631619017402,49.0180547032012,57.5405805389908,40.4955288674115
Pinyon / juniper,0,2.72617787747511,0.914036920067611,8.29291328190587,11.0733734188656,5.51245314494614
Pinyon / juniper,10,4.01648623132246,0.655473197366221,14.8873008959762,17.776197197161,11.9984045947913
Pinyon / juniper,20,4.44015623548984,0.538807224888803,18.9684870683002,21.7619644269128,16.1750097096877
Pinyon / juniper,30,5.03266339182547,0.40530816564739,23.0114242690133,25.5090466082846,20.513801929742
Pinyon / juniper,40,4.98124797231461,0.417585096087299,25.0952283883539,27.6315599027748,22.5588968739331
Pinyon / juniper,50,5.02523697546024,0.337698658021571,26.8865626769733,29.2452496929087,24.527875661038
Pinyon / juniper,60,5.32458403303342,0.349520015714138,29.2467148525183,31.6342717848093,26.8591579202272
Pinyon / juniper,70,5.61263748622696,0.295846582464749,31.6769764162709,33.9365355036395,29.4174173289023
Pinyon / juniper,80,6.30282471926971,0.252296441344619,35.3482761579614,37.4611323102625,33.2354200056603
Pinyon / juniper,90,6.37699841406014,0.240190011476524,37.5418823145181,39.5829885012029,35.5007761278334
Pinyon / juniper,100,6.88120599433821,0.213593117853955,40.666357761136,42.6050154688447,38.7277000534274
Pinyon / juniper,110,6.97236815678254,0.220190178781022,42.7743030881596,44.6997940337512,40.8488121425681
Pinyon / juniper,120,7.11964776758112,0.19962239955005,44.7775518880068,46.6309591286104,42.9241446474032
Pinyon / juniper,130,6.79677560681257,0.20708115965971,45.2650172946352,47.1162421539943,43.4137924352761
Pinyon / juniper,140,7.01658667356068,0.198555617857174,46.8831172913232,48.7026735546066,45.0635610280399
Pinyon / juniper,150,6.76446494105955,0.216184427910307,47.2869912707429,49.1486681248494,45.4253144166365
Pinyon / juniper,160,7.11930912339056,0.238660035351216,49.1521321366234,51.0938528176522,47.2104114555946
Pinyon / juniper,170,7.46810423550873,0.236001679397064,51.3620655339412,53.3253703474904,49.398760720392
Pinyon / juniper,180,7.00911838241515,0.235236179554085,51.2788041262581,53.2570295003009,49.3005787522153
Pinyon / juniper,190,7.01259832706719,0.258016956021342,51.9135238380705,53.9756584796504,49.8513891964907
Pinyon / juniper,200,7.8123706615812,0.115370264356087,55.0483428821351,56.7132317389283,53.383454025342
Ponderosa pine,0,4.35933246950848,1.16327850686903,13.2608977702191,16.7995398595257,9.72225568091258
Ponderosa pine,10,5.12813867971684,0.583544972036429,19.8679956601934,22.7821333777408,16.953857942646
Ponderosa pine,20,5.83000729992142,0.632243368852787,25.2007918259957,28.3478588771052,22.0537247748862
Ponderosa pine,30,7.06205177882568,0.970731341261438,31.8292745573219,36.1987898360062,27.4597592786376
Ponderosa pine,40,8.45049732092521,0.712776014780616,39.4041483820428,43.4977568581157,35.3105399059698
Ponderosa pine,50,8.40902860311877,0.559103401421848,43.1102049356983,46.8336772162626,39.3867326551341
Ponderosa pine,60,8.08722058023731,0.494705670410554,44.9182826998559,48.4316202372105,41.4049451625014
Ponderosa pine,70,8.64675775094662,0.492595820277563,48.6278465072184,52.1231471033465,45.1325459110903
Ponderosa pine,80,8.55449763686643,0.333485038628993,50.7446288013389,53.7849212762299,47.7043363264479
Ponderosa pine,90,9.40762599502012,0.325431108914174,55.2445299716485,58.1458742318185,52.3431857114784
Ponderosa pine,100,9.3610972953531,0.297595795759022,57.6401405002829,60.4036503044914,54.8766306960745
Ponderosa pine,110,9.80018886871856,0.399732116489589,60.9490834394088,63.9709919012698,57.9271749775479
Ponderosa pine,120,9.23345594543781,0.415257915258456,61.3794675323456,64.5200609083561,58.2388741563351
Ponderosa pine,130,10.2656434479174,0.445171421168967,65.765050883522,69.05166568289,62.478436084154
Ponderosa pine,140,9.58917525083037,0.596258664228398,65.998985351778,69.8137071147236,62.1842635888324
Ponderosa pine,150,9.35946370221698,0.675803881666704,66.443868700853,70.699353262313,62.188384139393
Ponderosa pine,160,9.26926562125053,0.664163719276836,67.1378258650826,71.5647659640023,62.710885766163
Ponderosa pine,170,9.18023024952629,1.01732737078225,67.803417025234,73.4400427110042,62.1667913394639
Ponderosa pine,180,9.66453791795757,1.01093149125382,70.1406688128265,76.2182929169324,64.0630447087205
Ponderosa pine,190,10.9717874407263,1.2471480886012,75.4653580825101,82.5556380703762,68.375078094644
Ponderosa pine,200,9.38001450030697,0.574987529918311,73.0267392708078,78.5360840907126,67.5173944509029
Redwood,10,7.07055944166667,1.55282372948938,21.5083310552753,26.2319525904437,16.7847095201069
Redwood,20,4.02239686818182,1.49307651866166,19.1590648627647,25.221379237187,13.0967504883425
Redwood,30,3.63249406589101,1.19241789293851,18.9539853839313,24.9141227301031,12.9938480377596
Redwood,40,9.04684272363062,1.32565236174067,36.1910674674867,42.8563194852483,29.525815449725
Redwood,50,9.13348451713043,1.4357028810402,42.6415796538244,50.0923921021452,35.1907672055036
Redwood,60,8.17796910675703,0.847376959176307,43.7092008965752,49.8546499224663,37.5637518706842
Redwood,70,7.65469562758518,0.883884801159106,44.2038890002605,50.2751813975509,38.1325966029701
Redwood,80,10.1757861281704,1.57525105625959,53.3634970776421,61.5815657426819,45.1454284126022
Redwood,90,6.57003985827034,0.931034046962915,46.4085734605636,53.4272395823487,39.3899073387785
Redwood,100,9.41977814376531,1.81427981494328,54.4196460627517,63.9737039637477,44.8655881617557
Redwood,110,8.09785022097436,1.32669060997365,53.5309646028739,62.4757937236961,44.5861354820516
Redwood,120,18.10664225,3.35662565769619,84.893089370854,100.086992356232,69.6991863854762
Redwood,130,8.5287127694763,1.24179722644568,66.6353621635242,77.53650571494,55.7342186121083
Redwood,180,9.87831691666667,2.02653180515503,71.1959743495641,84.6210652668247,57.7708834323034
Redwood,200,10.288355823406,0.945411715242479,75.1388178950178,85.5544725513211,64.7231632387145
Spruce / fir,0,3.57060953143132,1.73238226573949,10.8616372586557,16.1314679691135,5.5918065481978
Spruce / fir,10,5.48480991034464,0.917848412915743,20.1806989141255,24.6690087057596,15.6923891224915
Spruce / fir,20,9.09806150351087,0.655705449277693,35.048940261116,38.9138965621595,31.1839839600724
Spruce / fir,30,10.90324690043,0.511412561536843,46.5951292591205,50.0079435563918,43.1823149618493
Spruce / fir,40,10.3772751637583,0.552911991384706,50.7428858850627,54.2368085597521,47.2489632103733
Spruce / fir,50,9.62756834182567,0.671242855871193,52.0718007179665,56.0045989253021,48.1390025106309
Spruce / fir,60,10.181571402457,0.564584518990884,56.0985004211862,59.9055582194062,52.2914426229663
Spruce / fir,70,10.6826905059241,0.489706798961546,60.4479466298434,64.0687503699477,56.8271428897391
Spruce / fir,80,11.1532375177525,0.466798832465159,64.7877794541948,68.3283981297029,61.2471607786866
Spruce / fir,90,10.688328662331,0.551143471620709,66.2589524741643,70.0577873447079,62.4601176036207
Spruce / fir,100,10.8671374264907,0.580418450400924,68.7454473990987,72.7371583686759,64.7537364295215
Spruce / fir,110,12.236965044446,0.871938236920092,74.9387503802379,79.920727947202,69.9567728132739
Spruce / fir,120,13.0655194085655,0.882461725950284,80.6194449221873,85.9990816046216,75.2398082397529
Spruce / fir,130,12.0273797495563,0.910857639188242,80.7020937852693,86.4121881733601,74.9919993971787
Spruce / fir,140,12.9594546369959,1.409900121996,85.070768751684,92.5151986597868,77.6263388435812
Spruce / fir,150,13.5057922476339,1.56132245020533,89.2722921591322,97.8432991200328,80.7012851982316
Spruce / fir,160,11.4193127890087,1.4098986698421,85.5555607477149,94.2499255778291,76.8611959176007
Spruce / fir,170,11.036963714145,1.14924949936493,84.5180122664156,92.6988383120318,76.3371862207995
Spruce / fir,180,11.2945218180926,3.6271919443647,85.6836588945085,101.417497147838,69.9498206411791
Spruce / fir,190,9.659206855688,2.91345890371118,81.6685658555371,97.7620727271372,65.5750589839371
Spruce / fir,200,11.0143981454545,3.54471079202579,85.1300254862143,103.959594490683,66.3004564817454
Tanoak / laurel,0,6.05636703399934,1.32708827520825,18.4232023270861,22.4601465318893,14.3862581222828
Tanoak / laurel,10,1.88251144597314,0.782468142988977,11.6565849661622,15.3362319150583,7.97693801726606
Tanoak / laurel,20,6.72345011567289,1.28363468926279,25.6924589307616,31.1076787038373,20.2772391576859
Tanoak / laurel,30,7.57223658226229,0.972947688696207,33.121723455053,38.31357489826,27.9298720118459
Tanoak / laurel,40,6.39990308183914,0.78697161730112,33.4157139704591,38.2370735570707,28.5943543838475
Tanoak / laurel,50,9.86839588166987,0.620846400386487,45.6007802356635,49.9617598339069,41.2398006374201
Tanoak / laurel,60,8.05978907604788,0.665250246807357,45.1170393684369,49.5654561808538,40.66862255602
Tanoak / laurel,70,7.66065236160137,0.823317276105891,45.5785244458232,50.5852037295081,40.5718451621383
Tanoak / laurel,80,5.6876824716697,0.842530343780746,40.939111082515,46.2399405003647,35.6382816646654
Tanoak / laurel,90,7.39135423928805,0.768639011572697,45.6203642064644,50.8824660848389,40.3582623280898
Tanoak / laurel,100,7.50266477741549,1.92363377724552,47.8801020326065,56.7329009037101,39.027303161503
Tanoak / laurel,110,8.65171048954047,1.49312975375593,52.9024258503484,61.6663912293051,44.1384604713917
Tanoak / laurel,120,6.55700211036601,1.49566967927539,48.9178120903556,58.0052964078622,39.8303277728491
Tanoak / laurel,140,10.0118532172117,3.44693201377505,61.1493947567235,77.7325293006101,44.5662602128368
Tanoak / laurel,150,7.99280633380636,2.17768510986968,58.1525532531886,72.6434244430625,43.6616820633146
Tanoak / laurel,160,8.61370592510485,1.10686230723425,60.2572589170027,71.4332678161511,49.0812500178543
Tanoak / laurel,170,10.4821858563092,2.6049886261544,67.2151401314552,82.1287827852747,52.3014974776356
Tanoak / laurel,180,4.73387241666667,2.64277584782913,52.6768942898107,68.8663793378898,36.4874092417316
Tanoak / laurel,190,18.22755975,4.75677208621504,90.1693176166836,113.531071472056,66.8075637613114
Tanoak / laurel,200,9.82579706324353,1.40147470602903,76.3132293080435,92.0945848042897,60.5318738117974
Tropical hardwoods,10,5.30797198245693,1.42380684064099,16.1466174738641,20.4777753037251,11.8154596440031
Tropical hardwoods,20,3.86565372356176,1.52301369977672,16.9564285490531,22.9834841349018,10.9293729632044
Tropical hardwoods,30,3.92866145760082,1.14859365666541,18.7128768065658,24.4966553933389,12.9290982197927
Tropical hardwoods,40,3.28643981637171,1.51143338207418,18.1577399457738,25.3098555526377,11.0056243389099
Tropical hardwoods,50,4.89372985550534,1.03136076661876,23.6244727563791,29.9720914086362,17.2768541041219
Tropical hardwoods,60,6.05908363636364,1.78068642850326,29.446508086581,38.0946920957984,20.7983240773636
Tropical hardwoods,70,2.82143171547381,1.84423811691343,22.3286723296842,32.0450056790471,12.6123389803212
Tropical hardwoods,80,6.31839576067464,1.52137729770561,31.7386790741382,41.1205292511401,22.3568288971363
Tropical hardwoods,100,4.42284225548362,1.89216434794233,30.2746696953034,41.3955116888942,19.1538277017126
Western larch,0,1.80606966402101,1.51174066219401,5.49398453731083,10.0926331874558,0.895335887165899
Western larch,10,5.40475943443403,0.89793456793611,18.2094466350335,22.4211390298532,13.9977542402138
Western larch,20,10.7086290781259,1.13340837861601,38.8801775685087,44.0550378809991,33.7053172560182
Western larch,30,12.2564930842771,1.71117675665477,51.5304238593722,58.9602471430672,44.1006005756773
Western larch,40,12.3967707296608,1.09942220668855,58.49899456073,65.0170866087315,51.9809025127284
Western larch,50,9.85211356846826,1.74031486194278,55.6123161479609,64.1287637975929,47.0958684983287
Western larch,60,14.1759307913892,2.020704422159,70.2130134346627,80.3843323640773,60.0416945052481
Western larch,70,12.2252670462133,0.920358636573832,70.4823232748367,78.1374008678618,62.8272456818115
Western larch,80,12.53218081378,0.893818710640714,73.906919258669,81.011122875957,66.8027156413809
Western larch,90,13.124776267132,1.17382212862268,78.5141086745928,86.3302343686717,70.6979829805139
Western larch,100,13.6060690538019,1.08511821135463,83.0741827120815,90.8754371851184,75.2729282390446
Western larch,110,13.5397424039264,1.07339108140443,85.9552660721041,93.8113049665788,78.0992271776294
Western larch,120,13.1121713066437,1.73941834125077,87.1789999674681,97.1479301220812,77.210069812855
Western larch,130,14.0302548011484,1.59503059729388,91.8161319174441,102.089688735017,81.5425750998708
Western larch,140,10.1466861909091,3.22386946901177,82.7270918752432,98.2790529052296,67.1751308452567
Western larch,150,10.8163187075995,1.69081183978773,83.2073756218248,95.9686414120887,70.4461098315608
Western larch,160,11.9890679139845,2.58749147601338,87.2493194050165,102.400121037934,72.0985177720993
Western larch,170,7.24950094173838,2.08598666581884,74.6170977622071,89.147060457505,60.087135066909
Western larch,180,9.00771584166667,2.76932384006651,76.6731394682382,93.4229135492238,59.9233653872525
Western larch,190,10.2235269103851,2.83223937315131,80.6189047418464,98.4646670460629,62.7731424376298
Western larch,200,12.9077137822709,1.60781159183856,90.1497793861117,104.966232605316,75.3333261669074
Western oak,0,4.19439122795653,0.965582711386225,12.7591537629399,15.6964139315426,9.82189359433724
Western oak,10,5.71547438248984,1.25048551957745,21.4931434874191,26.2425119789135,16.7437749959247
Western oak,20,5.79676289275196,1.38635563771399,25.5822425230232,31.5654387700794,19.599046275967
Western oak,30,3.14232791758768,1.36530160976593,20.1358314896509,26.7381402329004,13.5335227464013
Western oak,40,6.02272814974794,1.85365411343916,28.3452774749108,36.9229593977095,19.7675955521121
Western oak,50,4.77975443319164,0.538704409520272,27.6281352261655,33.0967556520911,22.15951480024
Western oak,60,6.30223136920053,0.556820259932705,33.1036832817469,37.9750078860178,28.232358677476
Western oak,70,6.8436369667117,0.537822964622117,37.1843649646794,41.7970130597847,32.5717168695741
Western oak,80,6.68045997722573,0.479537383115883,38.9799687674746,43.3254584804148,34.6344790545344
Western oak,90,5.8374282679514,0.593323032072077,38.0171186213405,42.6143956570372,33.4198415856438
Western oak,100,4.73458118926125,0.55703394328234,35.2426389650803,39.7922662400899,30.6930116900707
Western oak,110,6.13479392948797,0.513887635644518,39.211495968158,43.629668887609,34.793323048707
Western oak,120,4.98455414753642,0.87941496930965,37.2705316008285,42.7670689537615,31.7739942478955
Western oak,130,9.22989111058515,1.22043086240737,50.1685774581825,57.050236014046,43.2869189023189
Western oak,140,6.69242650380872,1.35146063942936,46.8890138104128,54.708644503793,39.0693831170326
Western oak,150,4.58926564745814,1.47576207390497,40.7538509297988,49.4255900992447,32.0821117603529
Western oak,160,10.3981026699932,1.39906634030918,57.0436485412429,65.9469630503974,48.1403340320885
Western oak,170,8.80801276472303,2.18322058658221,57.4788369723469,69.0465402856123,45.9111336590814
Western oak,180,9.00313261987764,1.503495055384,59.6788962060863,70.2039471670566,49.1538452451161
Western oak,190,19.4929108333333,4.7606402410679,93.264733733634,113.707508100331,72.821959366937
Western oak,200,8.19655584824413,1.22040240290011,70.6477495783548,83.6619542380111,57.6335449186984
Western white pine,20,7.07588352798341,3.65798705176691,21.5245266918458,32.6519625269327,10.397090856759
Western white pine,50,3.86313009090909,2.99992148809957,22.8109457965835,38.4960228354487,7.12586875771828
Western white pine,60,7.57930276610096,1.97965041587751,34.3714038712886,47.7351252145014,21.0076825280758
Western white pine,70,9.42356312369108,2.03534678054019,44.2519269797508,57.5457048242505,30.9581491352511
Western white pine,110,10.521389851088,1.77835027348643,61.4410319069688,74.6145042882424,48.2675595256953
Western white pine,120,6.10521116535069,4.77289393398618,50.6284050507636,73.0042107319652,28.252599369562
Western white pine,160,18.7254865291701,5.01473794633662,100.717443196788,131.437688404946,69.9971979886301
Western white pine,180,1.04546191666667,2.82966291479673,50.9888347069681,76.0993822523452,25.8782871615911
Western white pine,190,-8.9226597425,5.85658967762338,11.3791534228314,44.8970642283814,-22.1387573827186
Western white pine,200,7.88172754273427,2.99220802242451,47.9847544288196,75.5017052445531,20.4678036130863
White / red / jack pine,0,1.81820239989901,1.97919869548359,5.5308917865919,11.5515272282191,-0.489743655035289
White / red / jack pine,10,5.95656851684274,1.27952057081272,19.8999053309956,25.7300752641348,14.0697353978564
White / red / jack pine,20,11.796138755567,0.992878310494551,42.7354406442113,48.1186209533003,37.3522603351224
White / red / jack pine,30,9.96185867661855,0.78045399984358,45.9294691108667,50.7934581228667,41.0654800988668
White / red / jack pine,40,10.6522710743542,0.898564233809939,51.7825348774082,57.0082154639943,46.556854290822
White / red / jack pine,50,8.55141555452865,0.802694858556061,49.2859857094205,54.4342336432359,44.1377377756051
White / red / jack pine,60,9.90332489548871,0.730125252042612,54.5562267946887,59.575055517952,49.5373980714254
White / red / jack pine,70,9.59307779911095,0.684275946262745,56.5511023666656,61.4713265001107,51.6308782332204
White / red / jack pine,80,9.01671730022325,0.896591146993202,56.883605813861,62.4759013403084,51.2913102874135
White / red / jack pine,90,10.2277659109155,1.14014451187033,61.9092338889454,68.5016382566211,55.3168295212697
White / red / jack pine,100,8.78791896636244,0.964475542860785,60.1294846637646,66.6026797868647,53.6562895406645
White / red / jack pine,110,10.3238123530018,1.19981645644703,65.427184298342,72.725078611125,58.1292899855591
White / red / jack pine,120,9.51995132801288,1.12286783404799,65.4378360021927,72.8597855079373,58.0158864964482
White / red / jack pine,130,9.33518219140315,1.93763951849308,65.9534666626152,76.0370819202286,55.8698514050019
White / red / jack pine,140,6.8757984904393,3.15085986885247,59.4398926998618,74.18411881142,44.6956665883037
White / red / jack pine,150,8.59223682259802,2.45143779509979,63.2685663018768,77.6900889307031,48.8470436730504
White / red / jack pine,160,10.6768841759328,2.79816628267653,70.9027998641458,86.8526506313005,54.9529490969911
White / red / jack pine,170,11.0818885512159,2.42115487032278,75.0956851817045,90.7441232906228,59.4472470727861
White / red / jack pine,190,7.91048603191979,2.76587101735895,68.0605544820798,85.6035866540328,50.5175223101268
White / red / jack pine,200,11.6679376497737,3.19038383887612,78.6093392503566,98.0770853842079,59.1415931165052
Woodland hardwoods,0,3.77112091888555,0.593733480672399,11.4715840863853,13.2776952387289,9.66547293404162
Woodland hardwoods,10,2.95304841668458,0.252329317180939,12.6755216607414,14.0244481484102,11.3265951730725
Woodland hardwoods,20,2.87733028713357,0.23452850548768,13.7592435730863,15.0527367627001,12.4657503834725
Woodland hardwoods,30,3.30161956964465,0.229139669893475,16.0414039228817,17.3496086690892,14.7331991766742
Woodland hardwoods,40,3.40159488287983,0.268982720359218,17.6339265702788,19.106254603537,16.1615985370206
Woodland hardwoods,50,3.32237182379341,0.295498895919529,18.5039495994183,20.142341249921,16.8655579489157
Woodland hardwoods,60,3.94781487107316,0.339855453461106,21.2492521256379,23.1151582802935,19.3833459709823
Woodland hardwoods,70,4.06709525865024,0.455933485531658,22.9833175687489,25.3176840242812,20.6489511132167
Woodland hardwoods,80,3.66362804012956,0.606644156455157,22.908500560206,25.9013848639496,19.9156162564624
Woodland hardwoods,90,3.85525469236856,0.560563763769591,24.0372129213659,27.1753301217267,20.8990957210052
Woodland hardwoods,100,4.55214503607173,0.600059274554801,26.9396574824714,30.3486069520665,23.5307080128764
Woodland hardwoods,110,4.09367500828557,0.572678335029362,26.9089061428887,30.4048465814638,23.4129657043137
Woodland hardwoods,120,4.19977587881289,0.61110832025936,27.788437641715,31.5140909914646,24.0627842919654
Woodland hardwoods,130,5.99752188697149,0.617323968794118,33.9490933005246,37.8379180953599,30.0602685056893
Woodland hardwoods,140,6.02813249178854,0.732317762895753,36.428129788797,40.7928114447125,32.0634481328816
Woodland hardwoods,150,3.8628647661785,0.614237901079634,31.4552909203792,35.6828829098321,27.2276989309263
Woodland hardwoods,160,4.9356284280459,0.576685296259438,33.8768622317954,38.0377372378612,29.7159872257296
Woodland hardwoods,170,4.41325685587181,0.684876134389986,33.2299195470099,37.7536983760462,28.7061407179737
Woodland hardwoods,180,3.96926396743245,0.734227193287972,32.0870889159031,36.9195650911146,27.2546127406916
Woodland hardwoods,190,7.62678903865077,1.53533583631397,43.1096594214659,50.5443022250571,35.6750166178747
Woodland hardwoods,200,4.36802851043371,0.441074413647626,36.8889861781874,41.906268932571,31.8717034238039
